,income_50k
39573,0
174643,0
140695,0
164680,1
15877,0
36361,0
190544,0
143147,0
161282,0
68899,0
81080,0
100944,0
135798,0
4286,0
72191,0
159168,0
143190,0
63903,0
136091,0
127020,0
33235,0
63994,0
1955,1
30409,0
8198,0
170414,0
78292,0
38187,0
19603,0
72981,0
82188,0
144117,0
104418,0
91735,0
12711,0
188108,0
151930,0
151028,0
41964,0
143976,0
92140,0
86456,0
179161,0
9075,0
15071,0
157560,0
46448,0
178673,0
180523,0
23642,0
195354,1
64381,1
133155,0
141136,0
15686,0
134579,0
101405,0
60654,0
114423,0
126563,0
170083,0
100449,0
52382,0
133442,0
181952,0
43081,0
120981,0
166469,0
190132,0
165628,1
111487,0
65165,0
14275,1
159287,0
190029,1
37404,0
72169,0
174173,0
59897,0
48722,0
172651,0
170963,0
16848,0
187184,1
114563,0
180624,0
19980,0
71605,0
192563,0
13152,0
48280,0
144315,0
190770,0
123058,0
54817,0
106206,0
126226,0
67484,0
191298,0
110727,0
5566,0
102533,0
122797,0
193700,0
129288,0
38299,0
50872,0
107327,0
82439,0
41870,0
67604,0
27062,0
186649,0
52535,0
79539,0
13849,0
188361,0
164054,0
174858,0
58651,0
183667,0
176309,0
122997,1
75118,0
73693,0
163407,0
198957,0
42143,0
168390,0
134466,0
165361,0
130177,0
107303,1
129614,0
150169,0
21171,0
80350,0
142963,1
92608,0
121703,0
110236,0
176945,0
75680,0
113505,0
13228,0
110810,0
66072,0
169491,0
27555,0
53913,1
20090,0
195830,0
138618,0
101644,0
195359,0
6327,0
90553,0
34445,0
183413,0
41510,0
16837,0
47894,0
146205,1
72621,1
18541,0
157731,0
78593,0
166110,0
32002,0
12622,0
24555,0
155141,0
80850,1
131445,0
14735,0
112269,0
166602,0
60025,1
108864,0
67271,0
47927,0
174224,0
45882,0
97023,0
176988,0
21170,0
123091,1
27791,0
161192,0
192746,0
39132,0
62597,0
115234,0
166617,0
56382,0
107728,0
37659,0
157185,0
25960,0
35845,0
54535,0
60793,0
15449,0
191990,0
122699,0
10197,1
46779,0
171533,0
162999,1
144617,0
128446,0
105181,0
133295,0
164700,0
15552,0
150984,0
42472,0
62380,1
143656,0
152094,0
187751,0
123265,0
154868,0
151635,0
159394,1
77774,0
11437,0
182265,0
87276,0
147259,0
118413,0
21497,0
54046,0
118596,1
111584,0
15608,0
114671,0
159654,0
12869,0
67938,0
142135,0
17119,0
36339,0
78239,0
14179,0
176639,0
144630,0
110592,0
152087,0
10755,0
71771,0
172598,0
177383,0
56670,0
95382,0
1925,0
7070,0
180254,0
68087,0
83140,0
149810,0
179889,0
104016,0
119162,1
38854,1
25799,0
142791,0
117503,0
127069,0
145617,0
192562,0
120449,0
10806,0
85989,0
42369,0
19123,0
106328,0
177534,0
150296,0
32479,0
159186,0
71409,0
90060,0
105574,0
187602,0
8774,0
978,0
55189,0
171366,1
174052,1
76618,0
7718,0
157513,0
193731,0
83208,0
82978,0
198859,0
57741,0
9082,0
19793,0
79981,0
21447,0
99077,0
118,0
53709,0
192191,0
79546,0
117649,0
110415,0
78554,1
132462,0
176407,0
100491,0
57020,0
38233,0
29397,0
140216,0
26136,0
162141,0
177645,0
169893,0
154708,0
11741,0
126605,0
25211,0
26511,0
176909,0
2774,0
111810,0
116451,0
183128,0
172813,0
134435,0
94621,0
54768,0
87081,0
5221,0
141403,0
76287,0
145044,0
34423,0
154087,0
56422,0
124449,0
94879,1
175257,0
67115,0
54572,0
197253,0
75409,0
153218,0
129641,0
150906,0
14609,0
87713,0
148791,0
184300,0
176296,0
190838,1
155849,0
174344,0
166484,1
32292,0
100350,1
56101,0
151257,0
26603,1
142526,0
198854,0
179678,0
84890,0
176859,0
52258,0
100586,0
53687,0
92229,0
178354,0
134639,0
67500,0
80820,0
84584,0
156666,0
59230,0
24499,0
91574,0
162579,0
153861,0
52525,0
171792,0
183006,0
86232,0
1127,0
56861,0
17709,0
117179,0
51399,0
152903,0
21557,0
26028,0
52296,0
91446,0
193180,0
100236,0
77959,0
140405,0
128790,0
77252,0
6440,0
24130,0
156116,0
130142,0
408,0
66353,0
86220,0
95209,0
61878,0
163948,0
178490,0
38171,0
45261,0
180681,0
68693,0
95194,0
132094,0
120334,0
184990,0
92018,0
8728,0
25172,0
30585,0
182508,0
3395,0
14719,0
164355,0
52222,0
186729,0
68637,0
97670,0
66770,0
5873,0
41283,0
157884,0
16089,1
19196,0
91158,0
180606,1
166207,0
93764,0
125584,0
114993,0
133987,0
162466,0
138038,0
66354,0
1333,0
172717,0
113819,0
82218,0
20241,0
165486,1
183407,0
61179,0
63299,0
13018,0
158602,0
80816,0
115953,0
55763,0
156436,0
123404,0
54135,0
58219,0
199346,0
69809,0
141425,0
73387,0
90965,0
49132,0
136396,0
124753,0
67903,0
63365,0
197573,1
153573,0
39459,0
143130,0
23786,0
199498,0
67219,0
125646,0
124221,0
182302,1
181605,0
138002,0
938,0
130827,1
109577,0
67835,0
50999,0
117075,0
143250,0
101316,0
52066,0
31812,0
198032,1
114282,0
109157,0
86050,0
101663,0
191751,0
64887,0
110781,0
133021,0
135516,0
72659,0
166704,0
23388,0
94284,1
161070,0
176204,0
169114,0
179619,0
179315,0
142798,0
198282,0
153186,0
92550,0
97420,0
90297,0
35882,0
155639,0
185317,0
62579,0
66449,0
147115,0
169977,0
113946,0
2934,0
32338,0
90591,0
170652,0
168995,0
157148,0
82385,0
70361,0
142331,0
68813,0
125833,0
80364,0
149878,0
102301,0
9702,0
41526,0
107680,0
101194,0
148319,0
112949,0
171293,0
118566,0
135765,0
172852,0
27121,0
181199,0
57616,0
51884,0
37871,0
148399,0
14927,0
142931,1
133363,0
97803,0
55886,0
162454,0
177630,0
109565,0
82859,0
92520,0
130204,0
194653,0
187067,0
186046,0
87144,0
38665,0
3541,0
14055,0
45362,0
194132,0
59582,0
128594,0
193660,0
54966,0
173030,0
6068,0
168832,0
74599,0
135580,0
189471,0
68311,0
55730,0
13831,0
163290,1
32570,0
124781,0
34656,0
150087,0
158400,0
47349,0
71404,0
195496,1
69859,1
55556,0
80284,0
138798,0
13019,0
196974,0
195232,0
41756,0
93516,0
194614,0
144319,0
118985,0
137235,0
151903,0
136501,0
136661,0
91819,1
50604,0
75132,1
152452,0
101785,0
154343,0
158034,0
80782,0
166200,0
55287,0
13976,0
69073,0
122679,0
150070,0
77174,0
163717,0
16621,0
53313,0
159179,0
181318,0
41829,0
102862,0
107748,0
136752,0
127226,1
74195,0
145998,0
140964,0
81461,0
181886,0
125520,0
197631,0
199219,1
195610,0
53025,0
185642,0
46505,0
36337,0
198184,0
180580,0
84456,0
107702,0
56459,0
59953,0
23789,0
141559,0
28705,0
140937,1
167375,0
44960,0
121206,0
35910,1
80360,0
191765,0
38480,0
60194,0
121397,0
124655,0
91432,0
55514,0
37042,0
161637,0
145073,0
108772,0
49288,0
40717,0
34018,0
100774,1
42913,1
109727,0
64395,0
49853,0
187911,0
122468,0
160267,0
178676,0
143369,0
6146,1
28948,0
134752,1
35133,0
142802,0
111748,0
37069,0
66315,0
34896,0
169385,0
54303,0
2692,0
120169,0
80321,0
70888,0
183807,0
124951,0
171627,0
121731,0
179291,0
145051,0
102968,0
126008,0
104722,0
148856,0
60901,0
98014,0
154223,0
146928,0
136871,0
20184,0
73805,1
157151,0
38213,0
13884,0
52629,0
151309,0
23776,0
162950,0
120998,0
183500,0
60939,0
83202,0
107457,0
56185,0
199008,0
155515,0
11514,0
191669,0
61410,0
59262,0
87189,0
15073,0
193423,0
161053,0
77579,0
153571,0
190909,0
107257,0
189844,0
155986,0
59401,0
64821,0
146419,0
167467,0
157390,0
145867,0
42493,0
32831,0
193205,1
53035,0
115877,0
190374,0
147008,0
113649,0
17232,0
175517,0
23155,0
95529,0
183112,0
122901,1
65272,0
171632,0
70328,0
134581,0
68844,0
81487,0
174628,0
170501,0
158933,0
161748,0
76408,0
117824,0
187786,0
198248,0
177552,0
10304,0
71106,0
89162,0
191114,0
147992,0
23894,1
187928,0
35889,0
156088,0
181196,1
74346,0
92740,0
149330,0
106614,0
1152,0
75827,0
92065,0
26176,0
127671,0
186796,0
134668,0
37568,0
118482,0
195006,0
164845,0
174263,0
176300,0
194215,0
120118,0
9866,0
101027,0
95925,0
157548,0
98038,0
50353,0
140672,0
75442,0
137123,0
17606,1
68560,0
188155,0
30476,0
109120,0
50066,0
25788,0
44483,0
119535,1
66420,0
193690,0
191511,0
12104,0
106962,0
25305,0
141571,0
124646,0
183138,0
77833,0
16255,0
46237,0
150225,1
126408,0
131935,0
88888,0
28657,0
45584,0
90402,0
198665,0
59182,0
109201,0
40232,0
176649,0
183295,1
148191,0
87203,0
182914,0
84321,0
52082,0
61823,0
89554,0
20694,0
66567,0
52999,0
5922,0
118796,1
28762,0
137355,0
112457,0
82574,0
47310,0
106291,0
86480,0
45059,0
93588,0
47779,1
81870,0
42120,0
50639,0
187985,0
164079,0
150473,0
18883,1
88586,0
90467,0
103330,0
57748,0
194051,0
65815,0
74465,0
57388,0
173893,0
168323,0
33149,0
139174,0
126947,0
34050,0
76483,0
138598,0
68916,0
16904,0
35605,0
57818,0
18849,0
15387,0
156039,0
115939,0
194683,0
193312,0
108083,0
159121,0
145638,0
104772,0
12015,1
163352,0
35582,0
189832,0
122508,0
159552,0
101697,0
198944,0
92584,0
116206,0
11045,0
184659,0
21838,0
168157,0
57032,0
26427,1
115032,0
106456,0
12861,0
113879,0
80772,0
132086,0
122399,0
9306,0
70796,0
54367,0
129876,0
108951,0
137683,0
63324,0
71260,0
149613,0
170902,0
198809,0
29714,0
21794,0
198851,0
110168,0
85071,0
130115,0
195096,1
31718,0
144570,0
12679,0
47518,0
59740,0
65798,1
2277,0
109348,0
29262,0
99591,0
32089,0
111822,0
165831,0
177224,0
91565,1
139080,0
30665,0
153578,0
156283,0
54713,0
35201,0
69488,0
125075,0
65985,0
89920,0
65530,0
43822,0
98789,1
180843,0
69688,0
140761,0
188347,0
42117,0
35410,1
30049,0
66574,0
140869,0
39717,0
112078,0
8576,0
143481,0
34684,0
196269,0
128470,0
116170,0
82480,0
93275,0
156220,0
122374,0
15578,0
129282,0
164838,0
81142,0
58202,0
23659,0
88237,0
160067,1
99133,0
7463,0
130754,1
17700,0
198768,1
116555,0
55726,0
93345,0
186892,0
186830,0
4889,0
182611,0
149047,0
151571,0
40069,0
74638,0
47049,0
90086,0
33674,0
196334,0
23941,0
50031,0
4085,0
70150,0
31669,0
46277,0
17815,0
29506,0
185379,0
147547,0
30404,0
181142,0
157516,0
172119,0
184315,1
32855,0
92589,0
139195,0
63168,0
149341,0
163430,0
135442,0
52723,0
135899,0
105600,0
184312,0
192947,0
87147,0
56096,0
141175,0
107571,0
105429,0
32093,0
104049,0
57642,0
49119,0
32471,0
77257,0
146654,0
124302,0
197834,0
163044,0
184137,0
12465,0
141292,0
113486,1
196794,0
12853,0
10497,0
29286,0
160188,0
72997,0
4955,0
16482,0
153254,0
132695,0
34984,1
93535,1
149198,0
98386,0
59642,0
79053,0
61006,0
1668,0
145480,0
138711,0
48626,0
109955,0
144094,0
60252,0
104272,0
184920,0
41047,0
135143,0
94471,0
104475,0
7448,0
103381,0
70561,0
15493,0
129507,0
98367,0
163519,0
100029,0
84318,0
126188,0
70990,0
180341,0
192290,0
45968,0
55435,0
45690,0
90315,1
61617,0
115072,0
17328,0
119374,0
53951,0
130624,0
33272,0
556,0
161373,0
53347,0
188172,0
79255,0
17372,0
73749,0
186250,0
153584,0
188548,0
93687,0
8918,0
107201,0
111217,0
38706,0
101054,0
97437,0
148076,0
114213,0
13217,0
197561,0
129224,0
167232,0
56686,0
52774,0
5758,0
188905,0
92581,0
133582,1
28003,0
140387,0
156047,0
1736,0
167719,0
81757,0
130359,0
83807,0
101246,0
3334,0
92801,0
101552,0
132101,0
8271,0
177720,0
69741,0
37790,0
92040,0
40133,0
164698,0
84136,0
179537,0
186256,0
33142,0
12565,0
104390,0
35392,0
134943,0
190131,0
132827,0
62193,0
45844,0
175816,0
47363,0
11894,0
39176,0
110927,0
109584,0
44330,0
47714,0
139263,0
92829,0
156711,0
44420,1
195576,0
150200,0
126036,0
15105,0
33383,0
168298,0
88009,0
62897,0
128658,0
26718,0
177217,0
2026,0
29727,0
133096,0
162021,1
18705,0
106085,0
185205,0
79895,0
168261,0
24137,0
8868,0
154177,0
94469,0
70998,0
102568,0
85169,0
119441,0
45329,0
197164,0
155071,0
45247,1
29809,1
109399,0
46951,0
58027,0
84619,0
132035,0
167589,0
83121,0
16432,0
8398,0
52481,1
18236,0
47605,0
51047,0
119179,0
100377,0
89827,0
36173,0
143992,1
178159,0
38441,0
137727,0
113760,0
5631,0
113647,0
113348,0
20101,0
51793,0
80471,0
25792,0
12790,0
18604,0
157242,1
114093,0
17950,0
93544,0
9687,0
134101,0
115771,0
43712,0
104238,0
17275,0
68691,0
66207,0
26292,0
15368,0
45010,0
139223,1
25865,0
5160,0
102603,0
26023,0
152109,0
105478,0
99606,0
18333,0
46489,0
53291,0
161335,0
83481,0
183191,0
57262,0
121727,0
103661,0
79791,0
12301,1
112812,0
72136,0
96079,0
115482,0
195324,0
57656,0
174717,0
17056,0
48287,0
188549,0
15622,0
7981,0
162961,0
117831,0
140491,0
14246,0
7862,1
98359,0
51234,0
122875,0
51044,0
13345,0
191754,0
197988,0
190268,0
188646,0
49196,0
39902,0
111460,0
161706,0
199315,0
199034,1
149555,0
171852,0
12531,0
109079,0
195611,0
99691,0
69983,0
155946,0
5561,0
167291,0
135424,0
42474,0
106570,0
10240,0
69135,0
126074,0
44507,0
190559,1
138192,0
123128,0
174968,0
169285,0
24649,0
63205,0
68594,0
60388,0
154504,0
197105,0
75931,0
170334,0
125321,0
186207,0
128405,0
57973,0
46016,0
112296,0
85304,0
193794,0
138989,0
161224,0
142064,0
161394,0
136640,0
115340,0
194311,0
168315,0
22032,0
94659,0
64814,0
190255,0
115764,0
113670,0
130980,0
120068,1
37582,0
135504,0
23307,0
70042,0
137480,0
37622,0
94501,0
96616,0
139013,0
96876,0
169032,0
103911,0
55776,0
192009,0
69832,0
48085,0
1877,0
48155,0
22002,0
145676,0
72622,0
186537,0
150891,0
195094,0
54466,0
69887,0
109129,0
125767,0
108474,0
128772,0
98043,0
7340,0
90972,0
190344,0
193152,0
64709,0
131060,0
112979,0
155259,0
3285,0
147054,0
76148,0
75677,0
76743,0
76726,0
77746,0
92868,0
197506,0
10674,0
2101,0
196346,0
155216,0
135715,0
147369,0
21498,0
27196,0
66163,0
199515,0
55942,0
127063,0
9013,1
11809,0
196003,0
47507,0
85823,0
42540,0
40291,0
135714,0
107397,0
22716,0
38859,0
57409,0
174890,0
87794,0
57035,0
186504,0
192760,0
46336,0
116662,0
153131,0
1603,0
196675,0
64223,0
178483,0
58354,0
180418,0
162299,0
91499,0
25222,0
6634,1
167802,0
94622,0
1512,0
91138,0
126522,0
161154,0
172503,0
26854,0
92346,0
153128,0
77722,0
60447,0
58907,0
173211,0
176220,0
190760,0
48568,0
195752,0
91822,0
13032,0
57191,0
101085,0
27005,0
183659,0
58702,0
110505,0
108773,0
47736,0
140686,0
82241,0
20767,0
27352,0
139834,0
69946,0
164931,0
19279,0
153641,0
78707,0
167082,0
65521,0
39608,0
40783,0
117157,0
104921,0
23253,0
17620,0
101999,0
164690,0
51067,0
114281,0
149261,0
135355,0
7836,0
195258,0
38128,0
110995,0
174970,0
64928,0
140632,0
73454,0
177969,0
191620,1
162710,0
180982,0
150461,0
13009,1
107682,0
167641,1
37161,0
171333,0
50046,0
110026,0
22056,0
118844,0
102312,0
125626,0
35395,0
192211,1
21193,0
88561,0
162335,0
191145,0
3764,0
185761,1
37495,0
123981,0
149116,0
59037,0
165231,0
24186,0
83389,1
28021,0
94774,0
115685,0
50987,0
152098,0
56920,1
181724,0
119196,0
46820,0
107840,0
137399,0
137879,0
194523,0
165270,0
9415,0
39883,1
41588,0
172299,1
102962,0
4844,0
11779,0
111065,0
115269,0
187469,0
45687,0
75446,0
64735,0
32314,0
61358,0
173294,0
89583,0
101323,0
75694,0
123473,0
4453,0
119153,0
92079,0
2082,0
29912,0
158401,0
183592,0
149619,0
180262,0
157814,0
99059,0
41301,0
101176,0
8877,1
173136,0
55008,0
94948,0
89841,0
22323,0
107777,0
195387,0
55863,0
13546,0
153647,0
65737,0
21419,1
162413,0
8261,0
88906,0
56178,0
138820,0
24269,0
191830,0
1232,0
117264,0
89840,0
167595,0
170776,0
7350,0
43737,0
132070,0
33311,0
109246,0
93155,0
195532,0
50321,0
950,0
173304,0
121549,0
6430,0
41244,1
37353,0
193629,0
55156,0
1175,0
17769,0
142754,0
145152,0
184674,0
94246,0
1914,0
76531,0
105215,0
164532,0
186522,0
117116,0
58127,1
117247,1
158172,0
26348,0
182121,0
30115,0
123662,0
197123,0
96927,1
177482,0
110715,0
88783,0
94083,1
193175,0
43533,0
70814,0
22008,0
39040,0
148440,0
2517,0
44453,0
125465,0
136744,0
181658,0
19592,0
99265,0
164444,0
78741,0
193525,0
46197,0
133988,0
104747,0
167250,0
73739,0
199503,0
166220,0
162030,0
112725,0
123459,0
184042,0
127433,0
59813,0
193526,0
121936,0
124268,0
74941,0
14317,0
184001,0
105728,0
161422,1
116142,0
113045,0
66090,0
165930,0
35198,0
154843,0
187190,0
28542,0
143784,0
58912,0
172853,0
169643,0
151087,0
45257,0
84377,0
87937,0
194458,0
186795,0
177019,0
175296,0
4606,0
61579,0
122313,0
91628,0
73267,0
29600,0
137068,0
12688,0
110660,0
44711,0
77222,0
119499,0
124156,0
153588,0
40112,0
195399,0
92029,1
66581,1
52919,0
67578,0
74812,0
12894,0
55701,0
11996,1
108728,0
196825,0
35127,0
116546,0
64912,0
59060,0
17320,0
66498,0
184347,1
196336,0
165276,0
169881,0
145798,0
30023,0
175195,0
73489,0
91914,0
126084,0
119093,0
179311,0
128698,1
90448,0
161399,0
75800,1
158305,0
166331,1
116869,0
16761,0
163894,0
140369,0
107729,0
88486,0
80418,0
179648,0
110305,0
53307,0
195134,0
6949,1
131946,0
624,0
191044,0
29598,0
149303,0
34630,0
40981,0
8865,0
14712,0
181344,0
17297,0
116789,0
67189,0
95216,0
53457,0
45784,0
24002,0
56227,0
195568,0
121670,0
62052,0
135660,1
86990,0
66793,0
106718,0
152197,0
55515,0
3301,0
13681,0
17658,0
79029,0
65910,0
160062,0
1018,1
78294,0
131635,0
107109,0
118169,0
78504,0
115829,0
123224,0
118589,0
191715,0
4478,0
93863,0
100117,0
20352,0
179335,0
35004,0
190694,0
147270,0
180709,0
188207,0
40577,0
14216,0
140713,1
121891,0
148581,0
153325,0
180342,0
115321,0
118958,0
127725,0
52396,0
45537,1
129996,0
39895,0
44573,0
30219,0
59324,0
77004,0
88000,0
173311,0
181807,0
64407,0
165937,0
134124,1
49589,0
195205,0
178299,1
163990,1
92394,0
56516,0
163670,1
78095,0
160488,0
148233,0
3271,1
1940,0
64529,0
92178,1
118201,0
80945,0
32878,0
111162,0
63065,0
84989,0
177651,1
165803,0
179674,0
51351,0
172919,0
155270,0
79244,0
73619,0
52568,0
162828,0
16178,0
178639,0
185655,0
57173,0
112079,0
70231,0
29551,0
96834,0
31081,0
101546,0
107375,0
88389,0
139075,0
37535,0
106553,0
123787,0
194966,0
35527,1
177656,0
34187,0
107150,0
90962,0
179376,0
189521,0
27212,0
194214,0
69058,0
2333,0
32800,0
98614,0
94551,0
179631,0
170992,0
18630,0
43179,0
176023,0
29465,0
121167,0
161973,0
178389,0
61598,0
157584,0
180083,0
193231,0
182377,0
140850,1
117879,0
179785,0
49161,0
173366,0
108922,0
176744,0
78446,0
113861,0
19378,0
124921,0
143514,0
165253,0
75188,0
73440,0
197650,0
164063,0
110469,0
150618,0
147862,0
170537,0
76402,0
133531,0
64271,0
157475,0
45637,0
158298,0
52499,0
63015,0
190851,0
179018,0
192581,0
123994,0
62173,0
126090,0
135699,1
39388,0
183171,0
195645,0
137530,0
100512,0
140008,0
13961,0
168144,1
44423,0
168347,0
184553,0
172943,0
174465,0
180238,0
72560,0
60330,0
183736,0
37592,0
18974,0
14322,0
96008,0
164417,0
153397,0
34471,0
139706,0
131932,0
126647,0
43916,0
153610,0
44346,0
184356,0
143577,0
199208,0
184940,0
107211,0
157122,0
1295,0
73185,0
20673,0
167251,0
144984,1
104957,0
146732,0
37546,0
175977,0
58750,0
98700,0
72976,0
6985,0
79627,0
105565,1
169542,0
27017,0
137296,0
96551,0
15617,0
129825,0
93705,0
156568,0
5164,0
56804,0
10162,0
67250,0
86829,0
140692,0
62905,1
56943,0
196374,0
60322,0
18122,0
138026,0
121957,1
167000,0
62239,1
75968,0
20292,0
58445,1
47698,0
159208,0
189268,0
19528,0
134924,0
46993,0
8151,0
197663,0
8929,0
184864,0
701,0
169008,0
63346,0
118862,0
146253,0
52394,0
39840,0
78393,0
62586,0
26955,0
196265,0
83183,0
4415,0
149013,1
133744,0
11969,0
30593,0
21000,0
74694,0
147069,0
160192,0
169066,0
96639,0
52650,0
11966,0
152082,0
189110,0
124540,0
126594,1
113169,0
160394,0
33058,0
61550,0
67585,0
18847,0
20327,0
155941,0
157025,0
59906,0
80605,0
79978,0
13845,0
105191,0
3032,0
95505,0
143180,0
65702,0
98361,0
163532,0
138030,0
20060,1
101844,0
197508,0
59282,0
8212,0
166132,0
120778,0
114914,0
129783,0
174723,0
192845,0
177221,0
36611,0
80137,1
33446,0
131386,0
189347,0
112896,0
154941,0
148232,0
6955,0
54833,0
42356,0
23980,0
137018,0
128605,0
29764,1
119810,0
190549,0
33798,0
147368,0
93696,0
54145,0
72467,0
168260,0
133765,0
192295,0
84990,1
36012,0
182450,0
2535,0
164799,0
85281,0
52780,0
72551,0
22853,0
54310,0
117190,0
147080,0
151948,0
127858,0
187063,0
160418,0
145466,1
96662,0
66741,0
81128,0
39499,0
19388,0
68293,0
165059,1
53891,0
117389,0
79798,0
55744,0
113679,0
169947,0
48025,0
125879,0
174384,0
189720,0
60984,0
173370,0
40124,0
49315,0
155560,0
62278,0
118764,0
22572,0
34648,0
38920,0
179094,0
109385,0
47281,0
54824,0
36682,0
11683,0
106161,0
147033,0
147782,0
61236,0
155194,0
150758,0
64752,0
3630,0
137114,0
88190,0
180081,0
53897,0
151775,0
20428,0
113832,0
21562,0
178360,0
180229,0
120246,0
187449,0
159645,0
168596,0
69237,0
57360,1
106507,0
15381,0
92594,0
22959,1
19262,0
198318,0
51168,0
81317,0
82602,0
33085,0
42618,0
141661,0
20305,0
43889,0
70823,0
136711,0
121780,0
144533,0
22984,0
84649,0
168607,0
171194,0
53569,0
18790,0
111056,0
45252,0
32136,0
128197,1
94680,0
66069,1
80291,0
198788,0
77897,0
164016,0
22087,0
195185,0
182415,0
102182,0
58766,0
118208,0
49954,0
175475,0
32787,0
68302,0
189841,0
40054,0
127266,0
174086,0
192436,0
121293,0
92454,0
129859,0
58931,0
107540,0
100977,0
86742,0
177855,0
131832,0
119505,0
182952,0
166574,0
179473,0
131885,0
104524,0
196345,0
179137,0
103803,0
152946,0
197131,0
158033,0
123697,0
105326,0
162458,0
23017,0
120931,0
115814,0
127964,0
138930,0
122093,0
131994,0
38734,0
27182,0
49815,0
80510,0
189150,0
138520,0
61538,0
81561,0
32209,0
168330,0
102891,0
154417,0
46007,0
73329,0
47387,0
61450,0
35789,0
52613,0
36576,0
36517,0
108694,0
73084,0
109546,0
179400,0
186607,0
72464,0
155551,0
145941,0
186866,0
126984,0
112319,0
87125,0
194342,0
164201,0
8469,0
113850,0
62198,0
160855,0
101715,0
192733,0
82734,0
123479,0
108334,0
82661,0
74860,0
133421,0
136225,0
96473,0
123196,0
148698,0
160044,0
64108,0
86933,0
7339,0
117512,0
45707,0
102966,0
161436,0
64072,0
157309,0
17980,0
187255,0
187571,0
7288,0
126237,1
6009,0
142002,0
44408,0
156343,1
126112,0
196732,0
180755,0
76077,0
9480,0
45307,1
144107,0
188768,0
171220,0
157283,1
77734,0
178204,0
14695,0
10282,0
183956,0
5415,0
106013,0
174565,0
88733,0
24152,0
97592,0
27915,0
105093,0
58414,0
80638,0
163201,0
30397,0
122546,0
158630,0
18363,0
180086,0
13387,0
109958,0
111136,0
160884,0
32835,0
9591,1
130081,0
9380,0
174640,0
40417,0
173168,0
39247,0
185423,0
27489,0
130117,0
62131,0
81493,0
63048,0
32756,0
11698,0
168662,0
74397,0
82481,0
121649,0
36140,0
193368,0
194167,1
77669,0
52061,0
1220,0
117668,0
139466,0
52002,0
21795,0
80294,0
4402,0
198486,0
59460,0
177354,0
172634,0
118296,0
130198,0
18993,0
134759,0
131952,0
160818,0
31070,0
158120,0
42413,0
37633,0
49290,0
38578,0
2121,0
63206,0
84349,0
46159,0
2614,0
66906,1
116572,0
93648,0
193471,0
34978,0
31327,0
83589,0
67524,0
108550,1
35505,0
13498,0
61230,0
100477,0
109641,0
167842,0
121987,1
10872,0
58152,0
141497,0
31924,0
70523,0
94744,0
131046,0
159313,0
11906,0
194478,0
52635,0
164990,0
102741,0
47963,0
106977,0
32997,0
195698,0
97519,0
16897,0
25825,0
90782,0
