,race,priors_count,age_cat_Greater than 45,age_cat_Less than 25,sex_Male,c_charge_degree_M
2765,0,0.2702821481937242,0,0,1,0
2766,1,3.5136679265184143,0,0,1,1
2767,1,1.0811285927748968,1,0,1,1
2768,1,1.8919750373560693,0,0,1,0
2769,1,0.0,0,0,1,1
2770,0,0.0,1,0,0,1
2771,1,4.594796519293311,0,0,1,0
2772,1,3.7839500747121386,0,0,1,0
2773,1,0.2702821481937242,0,0,1,0
2774,1,1.0811285927748968,1,0,0,0
2775,1,0.0,0,1,1,0
2776,1,0.0,0,0,0,0
2777,1,2.4325393337435175,0,0,0,0
2778,0,0.2702821481937242,0,1,1,1
2779,1,1.351410740968621,0,0,1,0
2780,1,0.0,0,1,0,0
2781,1,0.0,0,0,0,1
2782,0,0.0,0,0,1,1
2783,0,0.5405642963874484,0,0,1,0
2784,1,0.2702821481937242,0,0,1,1
2785,1,1.0811285927748968,0,1,1,0
2786,0,0.0,0,0,1,1
2787,0,0.5405642963874484,0,0,1,0
2788,0,2.702821481937242,0,0,1,1
2789,0,0.2702821481937242,0,0,1,0
2790,0,0.0,0,0,0,1
2791,1,0.5405642963874484,0,1,1,0
2792,1,1.8919750373560693,1,0,1,0
2793,0,2.973103630130966,1,0,1,0
2794,0,1.0811285927748968,0,0,1,1
2795,0,1.8919750373560693,1,0,0,0
2796,1,0.5405642963874484,0,0,1,0
2797,0,0.0,1,0,0,0
2798,1,3.5136679265184143,0,0,1,0
2799,0,0.0,0,1,1,0
2800,1,7.297618001230553,0,0,1,1
2801,1,0.0,0,0,1,1
2802,0,0.5405642963874484,0,0,0,0
2803,0,0.2702821481937242,0,1,1,0
2804,0,0.0,0,1,1,0
2805,1,0.0,0,1,0,1
2806,1,4.324514371099587,0,0,1,0
2807,0,4.594796519293311,0,0,1,0
2808,0,0.8108464445811726,0,0,1,1
2809,1,1.0811285927748968,1,0,1,0
2810,1,0.2702821481937242,0,0,1,1
2811,0,1.351410740968621,0,0,1,0
2812,1,0.8108464445811726,1,0,1,1
2813,1,2.702821481937242,0,0,1,0
2814,0,0.0,0,0,0,1
2815,0,0.5405642963874484,1,0,1,0
2816,1,5.946207260261932,1,0,1,0
2817,1,0.8108464445811726,0,1,1,0
2818,1,0.0,0,0,0,1
2819,0,0.2702821481937242,1,0,0,1
2820,1,0.0,0,0,1,1
2821,0,0.2702821481937242,0,0,1,1
2822,0,1.0811285927748968,0,0,0,0
2823,0,0.0,1,0,1,0
2824,1,1.0811285927748968,0,1,1,0
2825,0,0.8108464445811726,0,0,0,1
2826,1,1.351410740968621,0,0,1,0
2827,1,2.973103630130966,0,0,1,0
2828,1,0.5405642963874484,0,0,1,0
2829,0,0.0,0,0,0,0
2830,1,0.8108464445811726,0,0,1,1
2831,1,0.2702821481937242,0,0,1,1
2832,0,0.5405642963874484,0,0,1,0
2833,1,2.1622571855497936,0,1,1,0
2834,1,0.0,0,0,1,0
2835,0,0.0,0,0,0,0
2836,0,0.8108464445811726,1,0,0,0
2837,0,0.0,1,0,1,1
2838,1,0.0,0,0,1,1
2839,1,1.0811285927748968,1,0,1,1
2840,1,0.2702821481937242,0,1,0,0
2841,1,1.8919750373560693,0,1,0,0
2842,0,3.2433857783246904,0,0,1,0
2843,0,0.2702821481937242,0,1,1,0
2844,0,0.0,0,0,0,1
2845,1,1.351410740968621,0,0,1,1
2846,1,0.2702821481937242,0,0,1,1
2847,1,0.0,0,0,0,1
2848,1,0.0,0,0,1,0
2849,0,0.2702821481937242,1,0,1,0
2850,1,1.8919750373560693,0,0,1,0
2851,0,0.2702821481937242,0,0,1,1
2852,0,0.2702821481937242,0,0,1,0
2853,1,1.6216928891623452,0,1,1,0
2854,1,0.8108464445811726,0,1,1,0
2855,0,0.2702821481937242,0,1,0,1
2856,0,6.216489408455656,1,0,1,0
2857,1,1.6216928891623452,0,1,1,0
2858,1,1.6216928891623452,0,0,1,1
2859,1,1.351410740968621,0,0,1,0
2860,0,0.8108464445811726,0,0,1,1
2861,0,0.5405642963874484,1,0,1,0
2862,1,0.0,0,1,1,0
2863,0,0.0,1,0,1,0
2864,1,0.0,0,0,1,0
2865,0,0.0,0,0,1,1
2866,1,3.5136679265184143,0,0,1,0
2867,0,0.0,1,0,1,1
2868,1,0.0,0,1,0,0
2869,0,0.0,0,0,1,1
2870,1,0.2702821481937242,1,0,1,0
2871,1,0.8108464445811726,0,0,1,0
2872,0,0.0,0,1,0,0
2873,1,0.8108464445811726,0,1,1,1
2874,0,0.2702821481937242,0,0,0,0
2875,1,0.0,0,0,1,0
2876,1,2.1622571855497936,0,0,0,0
2877,1,0.8108464445811726,0,1,1,0
2878,0,0.0,1,0,0,0
2879,1,0.2702821481937242,0,1,1,0
2880,1,0.5405642963874484,0,1,1,0
2881,1,1.0811285927748968,0,0,1,0
2882,0,1.351410740968621,0,0,1,0
2883,0,2.1622571855497936,0,0,1,0
2884,1,1.0811285927748968,0,0,1,0
2885,0,0.2702821481937242,1,0,0,1
2886,0,1.8919750373560693,0,0,1,0
2887,1,2.1622571855497936,0,0,1,0
2888,0,0.0,0,1,1,1
2889,0,0.5405642963874484,1,0,1,0
2890,1,0.5405642963874484,0,1,0,0
2891,1,1.6216928891623452,0,0,1,0
2892,1,0.0,1,0,1,1
2893,1,0.0,0,0,0,1
2894,0,0.0,0,0,1,0
2895,1,2.4325393337435175,0,0,1,0
2896,1,0.2702821481937242,0,0,1,0
2897,1,0.0,0,0,1,0
2898,0,0.2702821481937242,0,1,0,0
2899,0,0.5405642963874484,0,0,1,0
2900,1,0.8108464445811726,0,0,0,0
2901,1,1.6216928891623452,0,0,1,0
2902,0,1.351410740968621,0,0,1,0
2903,1,0.5405642963874484,0,0,1,1
2904,0,0.0,1,0,1,1
2905,1,0.2702821481937242,0,0,1,1
2906,1,0.0,0,1,1,0
2907,1,0.8108464445811726,0,0,1,0
2908,1,0.2702821481937242,0,0,1,1
2909,1,6.757053704843105,0,0,1,1
2910,1,0.8108464445811726,0,1,1,1
2911,1,1.8919750373560693,0,0,1,0
2912,1,1.0811285927748968,0,0,1,1
2913,1,0.0,0,0,1,0
2914,1,4.324514371099587,1,0,1,0
2915,1,2.1622571855497936,0,0,1,0
2916,1,0.2702821481937242,0,0,1,0
2917,1,0.2702821481937242,0,1,1,0
2918,1,0.5405642963874484,0,0,1,1
2919,0,0.2702821481937242,0,0,1,1
2920,0,2.702821481937242,1,0,1,0
2921,1,1.8919750373560693,0,0,1,0
2922,1,1.6216928891623452,0,0,0,1
2923,1,0.2702821481937242,0,1,1,0
2924,1,3.5136679265184143,0,0,1,0
2925,0,0.2702821481937242,1,0,1,0
2926,0,0.2702821481937242,1,0,1,1
2927,1,0.2702821481937242,0,1,1,0
2928,1,2.4325393337435175,0,0,1,0
2929,0,0.2702821481937242,0,0,1,1
2930,0,2.973103630130966,1,0,1,0
2931,1,0.2702821481937242,0,1,1,0
2932,1,0.5405642963874484,0,0,1,1
2933,1,0.0,0,0,1,0
2934,0,0.0,0,0,1,1
2935,1,1.351410740968621,0,0,1,1
2936,1,0.5405642963874484,0,0,1,0
2937,1,3.2433857783246904,0,0,1,0
2938,1,0.5405642963874484,0,0,1,1
2939,1,0.8108464445811726,0,0,1,1
2940,0,0.5405642963874484,1,0,1,0
2941,1,3.5136679265184143,1,0,1,0
2942,0,1.6216928891623452,0,0,1,0
2943,1,0.8108464445811726,0,0,1,0
2944,1,2.973103630130966,0,1,1,0
2945,1,4.324514371099587,0,0,1,0
2946,0,0.8108464445811726,0,1,1,0
2947,1,0.5405642963874484,0,1,1,0
2948,1,0.0,0,1,1,0
2949,1,0.0,0,1,1,1
2950,0,0.0,1,0,1,0
2951,0,0.0,0,1,1,1
2952,0,0.0,0,0,0,0
2953,1,0.2702821481937242,0,1,1,0
2954,0,0.0,0,1,1,0
2955,1,1.8919750373560693,1,0,1,0
2956,0,0.0,0,1,1,0
2957,0,0.0,0,0,1,1
2958,1,0.0,0,1,1,0
2959,0,0.0,0,0,1,0
2960,0,0.5405642963874484,1,0,0,1
2961,1,0.2702821481937242,0,0,1,1
2962,1,0.2702821481937242,0,1,1,0
2963,1,0.2702821481937242,1,0,0,0
2964,0,0.2702821481937242,0,0,0,0
2965,1,4.865078667487035,0,0,1,0
2966,0,0.0,0,1,1,1
2967,0,0.0,0,0,1,0
2968,0,4.594796519293311,0,0,1,0
2969,1,0.0,0,1,1,0
2970,0,0.8108464445811726,1,0,1,0
2971,1,0.2702821481937242,0,1,1,1
2972,1,0.0,0,0,1,0
2973,1,1.6216928891623452,0,0,1,0
2974,0,0.5405642963874484,0,0,1,0
2975,1,0.8108464445811726,0,1,1,0
2976,1,0.2702821481937242,0,0,1,0
2977,0,1.0811285927748968,0,1,0,1
2978,1,4.594796519293311,1,0,1,0
2979,1,2.702821481937242,0,0,1,0
2980,0,0.0,0,0,1,0
2981,0,1.6216928891623452,0,1,1,0
2982,1,0.2702821481937242,0,1,1,0
2983,1,1.0811285927748968,0,1,1,0
2984,1,0.8108464445811726,0,0,1,0
2985,0,3.2433857783246904,0,0,1,1
2986,0,1.351410740968621,0,0,1,0
2987,1,1.8919750373560693,0,0,1,0
2988,1,3.5136679265184143,0,0,0,0
2989,1,1.351410740968621,1,0,1,0
2990,1,0.2702821481937242,0,1,1,0
2991,1,0.0,0,1,1,0
2992,0,1.351410740968621,0,0,1,0
2993,0,0.5405642963874484,0,0,1,1
2994,1,0.0,0,0,1,0
2995,1,0.2702821481937242,1,0,0,1
2996,1,1.8919750373560693,0,1,1,0
2997,1,0.0,0,0,1,1
2998,1,1.0811285927748968,0,0,0,0
2999,0,0.0,0,0,1,0
3000,1,1.6216928891623452,0,0,1,0
3001,1,0.0,0,1,1,0
3002,1,3.7839500747121386,0,0,1,0
3003,1,1.0811285927748968,0,1,1,0
3004,1,2.1622571855497936,1,0,1,1
3005,1,0.0,1,0,1,1
3006,1,4.0542322229058625,0,0,1,0
3007,1,1.0811285927748968,0,0,0,0
3008,0,0.5405642963874484,0,0,1,0
3009,0,1.8919750373560693,1,0,1,0
3010,0,4.594796519293311,0,0,1,1
3011,0,2.702821481937242,0,0,1,1
3012,0,2.4325393337435175,0,0,1,0
3013,1,0.0,0,0,0,0
3014,0,0.0,0,1,1,1
3015,1,0.0,0,1,1,0
3016,1,0.0,0,1,1,0
3017,1,0.2702821481937242,0,1,1,0
3018,1,0.0,0,0,1,1
3019,1,1.8919750373560693,0,1,1,0
3020,1,0.8108464445811726,0,0,1,1
3021,0,1.6216928891623452,0,0,1,1
3022,1,1.8919750373560693,0,0,1,0
3023,1,2.973103630130966,0,0,1,0
3024,1,0.5405642963874484,0,0,0,1
3025,1,0.5405642963874484,0,0,1,1
3026,1,0.0,0,0,1,0
3027,0,1.0811285927748968,0,0,1,1
3028,1,0.2702821481937242,1,0,0,1
3029,1,2.1622571855497936,1,0,1,0
3030,1,0.0,0,0,1,0
3031,1,1.0811285927748968,0,0,1,1
3032,0,0.0,1,0,1,1
3033,1,3.7839500747121386,0,1,1,0
3034,1,0.2702821481937242,1,0,0,0
3035,1,0.0,0,1,1,0
3036,1,0.8108464445811726,1,0,1,0
3037,0,0.2702821481937242,1,0,1,1
3038,0,0.5405642963874484,0,0,0,0
3039,1,0.8108464445811726,1,0,1,0
3040,1,0.0,0,0,1,1
3041,0,0.8108464445811726,0,0,1,1
3042,1,0.2702821481937242,0,0,1,0
3043,0,0.2702821481937242,0,0,1,0
3044,1,0.2702821481937242,0,1,1,0
3045,0,0.0,0,0,0,1
3046,0,0.0,0,0,0,1
3047,0,3.5136679265184143,0,0,1,0
3048,1,4.0542322229058625,0,0,1,0
3049,1,0.2702821481937242,0,0,1,1
3050,1,0.0,0,0,1,0
3051,0,1.351410740968621,1,0,1,1
3052,1,0.0,0,1,1,0
3053,1,0.5405642963874484,0,1,1,0
3054,0,0.2702821481937242,0,0,0,0
3055,0,0.0,0,1,1,1
3056,1,5.13536081568076,0,0,1,1
3057,0,0.2702821481937242,0,0,0,0
3058,1,0.8108464445811726,0,0,0,0
3059,1,1.351410740968621,0,0,1,1
3060,1,0.0,0,1,1,0
3061,1,0.0,0,0,0,1
3062,1,0.0,0,1,1,0
3063,1,7.838182297618001,0,0,1,0
3064,1,7.567900149424277,0,0,1,1
3065,1,0.2702821481937242,0,1,1,0
3066,1,0.2702821481937242,1,0,1,0
3067,1,0.0,0,1,0,0
3068,0,0.8108464445811726,0,1,1,0
3069,1,0.0,0,1,1,0
3070,0,3.7839500747121386,0,0,0,0
3071,1,0.2702821481937242,0,1,1,0
3072,1,1.8919750373560693,0,0,1,0
3073,1,3.5136679265184143,0,0,1,1
3074,1,1.0811285927748968,0,0,1,0
3075,1,2.973103630130966,1,0,1,1
3076,1,2.4325393337435175,0,0,1,0
3077,1,0.0,1,0,1,1
3078,1,0.2702821481937242,0,0,1,1
3079,0,0.5405642963874484,0,0,1,0
3080,0,0.0,1,0,0,1
3081,0,0.0,1,0,1,1
3082,1,0.0,1,0,1,0
3083,0,0.0,0,1,0,0
3084,1,1.6216928891623452,0,0,1,0
3085,1,0.0,0,1,0,0
3086,1,0.5405642963874484,0,1,0,0
3087,1,0.0,0,0,1,1
3088,0,0.0,0,1,1,0
3089,0,0.0,1,0,1,1
3090,0,3.7839500747121386,0,0,1,0
3091,0,0.0,1,0,1,0
3092,1,0.2702821481937242,0,1,1,0
3093,1,0.2702821481937242,0,0,1,0
3094,1,1.351410740968621,0,0,1,0
3095,1,1.351410740968621,0,1,1,0
3096,0,0.2702821481937242,0,0,1,1
3097,1,0.0,0,0,1,1
3098,1,0.0,0,1,1,0
3099,1,1.351410740968621,0,0,0,0
3100,0,0.5405642963874484,0,0,1,1
3101,0,0.0,1,0,1,1
3102,0,0.5405642963874484,0,0,1,0
3103,0,0.0,0,1,0,0
3104,0,0.0,0,0,1,0
3105,0,0.5405642963874484,0,0,1,0
3106,1,0.2702821481937242,0,0,1,0
3107,0,0.0,1,0,1,0
3108,1,0.5405642963874484,0,1,1,1
3109,1,0.0,0,0,1,1
3110,1,0.5405642963874484,0,0,1,0
3111,0,0.0,0,0,1,0
3112,1,2.1622571855497936,1,0,1,1
3113,0,1.351410740968621,0,0,1,0
3114,1,0.0,0,1,0,0
3115,1,1.351410740968621,0,0,1,0
3116,0,0.2702821481937242,1,0,1,1
3117,1,0.8108464445811726,0,0,1,0
3118,0,3.5136679265184143,0,0,1,0
3119,1,0.2702821481937242,0,0,1,1
3120,0,0.0,0,0,1,1
3121,1,1.6216928891623452,0,0,1,1
3122,1,8.919310890392898,1,0,1,0
3123,1,3.5136679265184143,0,0,1,0
3124,0,3.5136679265184143,1,0,1,0
3125,1,0.2702821481937242,0,1,1,1
3126,0,0.2702821481937242,0,1,1,0
3127,1,0.5405642963874484,0,0,0,0
3128,0,0.8108464445811726,0,0,1,0
3129,0,1.351410740968621,0,0,1,1
3130,0,0.0,1,0,0,1
3131,0,0.0,0,0,0,0
3132,1,1.0811285927748968,1,0,1,1
3133,0,0.0,1,0,1,1
3134,1,0.5405642963874484,0,0,0,0
3135,1,3.2433857783246904,0,0,1,0
3136,1,0.2702821481937242,0,1,1,0
3137,1,0.8108464445811726,0,0,1,0
3138,1,0.5405642963874484,0,0,1,0
3139,1,5.675925112068208,0,0,1,0
3140,0,1.351410740968621,0,0,1,1
3141,1,0.2702821481937242,0,0,0,0
3142,0,2.1622571855497936,0,0,1,1
3143,1,3.2433857783246904,0,0,1,1
3144,1,2.973103630130966,0,0,0,0
3145,1,1.8919750373560693,0,1,1,1
3146,0,1.0811285927748968,1,0,0,0
3147,1,0.5405642963874484,0,0,1,0
3148,1,0.0,1,0,1,1
3149,1,1.8919750373560693,0,0,1,0
3150,1,0.0,1,0,1,1
3151,0,1.8919750373560693,1,0,1,0
3152,1,0.0,0,1,1,0
3153,1,0.0,0,0,0,1
3154,1,1.8919750373560693,0,0,1,1
3155,0,0.0,0,0,1,1
3156,0,0.0,0,0,1,1
3157,1,1.8919750373560693,1,0,1,0
3158,0,0.0,1,0,1,0
3159,0,0.0,0,0,0,1
3160,1,0.2702821481937242,0,1,1,0
3161,1,0.5405642963874484,0,0,0,0
3162,1,2.973103630130966,0,0,1,0
3163,0,0.0,0,1,1,0
3164,1,0.0,0,0,0,1
3165,1,1.351410740968621,0,1,1,0
3166,0,0.5405642963874484,0,0,0,1
3167,1,2.4325393337435175,0,0,1,0
3168,1,2.702821481937242,1,0,1,0
3169,1,0.5405642963874484,0,0,1,0
3170,1,0.0,0,1,1,0
3171,1,1.0811285927748968,0,0,0,0
3172,1,0.0,0,1,1,0
3173,1,0.0,0,0,0,0
3174,1,3.7839500747121386,0,0,1,0
3175,1,0.0,0,0,1,1
3176,1,0.5405642963874484,0,1,1,0
3177,1,0.0,0,1,0,0
3178,1,0.2702821481937242,0,1,1,0
3179,0,0.2702821481937242,0,0,1,0
3180,1,2.4325393337435175,0,0,1,0
3181,0,0.0,0,0,0,1
3182,1,2.973103630130966,0,0,1,0
3183,0,1.351410740968621,0,0,1,1
3184,0,0.0,1,0,1,1
3185,1,0.5405642963874484,0,1,1,0
3186,0,0.2702821481937242,0,1,1,0
3187,1,1.8919750373560693,0,0,1,0
3188,1,0.0,0,0,1,0
3189,1,2.1622571855497936,0,1,1,0
3190,0,0.2702821481937242,0,0,1,0
3191,0,0.0,1,0,1,1
3192,0,0.0,1,0,1,1
3193,0,0.0,1,0,1,0
3194,1,4.865078667487035,1,0,0,0
3195,0,2.4325393337435175,0,0,1,1
3196,0,0.8108464445811726,0,0,0,0
3197,0,0.5405642963874484,0,0,1,0
3198,0,0.2702821481937242,0,0,1,0
3199,1,0.0,0,0,0,1
3200,0,0.0,1,0,1,1
3201,0,0.0,1,0,1,0
3202,1,2.702821481937242,0,0,1,0
3203,0,2.973103630130966,0,0,1,0
3204,1,0.8108464445811726,0,0,1,0
3205,1,0.8108464445811726,0,1,1,0
3206,0,0.0,0,0,1,0
3207,1,2.702821481937242,0,0,1,0
3208,1,0.0,0,0,1,0
3209,1,0.8108464445811726,0,1,1,0
3210,1,2.702821481937242,0,0,1,0
3211,1,0.8108464445811726,0,0,1,1
3212,1,0.2702821481937242,1,0,1,1
3213,0,0.2702821481937242,0,0,1,0
3214,0,1.6216928891623452,1,0,1,0
3215,0,0.0,0,0,1,0
3216,1,1.8919750373560693,0,0,1,0
3217,1,0.0,0,1,1,0
3218,1,0.2702821481937242,0,0,1,0
3219,1,4.865078667487035,0,0,1,0
3220,1,1.8919750373560693,0,0,1,0
3221,1,3.5136679265184143,1,0,1,1
3222,0,0.0,1,0,0,1
3223,0,0.0,0,0,1,0
3224,1,0.0,0,0,1,1
3225,0,0.8108464445811726,0,0,1,0
3226,1,6.486771556649381,0,0,1,0
3227,1,0.0,0,1,0,1
3228,0,1.0811285927748968,0,0,1,0
3229,0,0.0,1,0,1,0
3230,1,5.675925112068208,0,0,1,0
3231,0,2.973103630130966,0,1,1,0
3232,0,3.2433857783246904,1,0,1,0
3233,1,0.2702821481937242,0,1,1,0
3234,1,4.0542322229058625,0,0,1,0
3235,0,1.0811285927748968,0,0,1,0
3236,1,0.0,0,1,0,0
3237,1,4.324514371099587,0,0,1,0
3238,1,1.0811285927748968,0,1,1,0
3239,1,0.0,0,1,1,0
3240,0,0.0,0,0,0,1
3241,1,0.5405642963874484,0,0,0,0
3242,1,6.486771556649381,0,0,1,0
3243,0,0.5405642963874484,0,0,1,0
3244,1,3.2433857783246904,0,0,0,1
3245,0,1.351410740968621,0,0,0,0
3246,0,0.5405642963874484,0,0,0,0
3247,1,1.351410740968621,0,0,1,0
3248,1,7.838182297618001,1,0,1,0
3249,0,0.2702821481937242,1,0,1,1
3250,1,0.5405642963874484,0,0,0,1
3251,1,0.8108464445811726,0,0,1,0
3252,1,3.2433857783246904,0,0,1,0
3253,1,0.8108464445811726,0,1,1,0
3254,1,2.4325393337435175,0,0,1,0
3255,0,0.0,0,1,1,0
3256,1,0.0,1,0,1,1
3257,1,0.0,0,0,1,0
3258,1,2.4325393337435175,0,0,1,0
3259,1,2.4325393337435175,0,0,1,1
3260,1,0.0,0,0,1,0
3261,1,1.351410740968621,0,0,1,1
3262,0,2.973103630130966,0,0,0,0
3263,1,1.0811285927748968,0,0,1,1
3264,1,2.1622571855497936,1,0,1,0
3265,1,1.351410740968621,0,0,1,0
3266,1,0.5405642963874484,1,0,1,0
3267,0,0.5405642963874484,1,0,1,1
3268,1,0.0,0,1,1,0
3269,0,0.0,0,0,1,0
3270,1,0.8108464445811726,0,0,1,1
3271,1,0.8108464445811726,0,0,0,0
3272,0,0.2702821481937242,1,0,0,0
3273,1,0.2702821481937242,0,1,1,0
3274,1,0.2702821481937242,0,0,1,0
3275,1,1.351410740968621,0,0,1,0
3276,0,0.0,0,0,0,1
3277,0,2.1622571855497936,1,0,1,1
3278,0,0.2702821481937242,0,0,1,0
3279,1,1.8919750373560693,0,0,1,0
3280,1,0.5405642963874484,0,1,1,0
3281,1,0.0,0,0,1,0
3282,0,0.0,0,0,1,0
3283,0,0.0,0,1,1,0
3284,1,2.4325393337435175,0,0,0,1
3285,0,0.0,1,0,1,1
3286,0,0.0,0,0,0,1
3287,1,0.0,0,0,0,0
3288,0,0.5405642963874484,1,0,1,1
3289,1,0.8108464445811726,0,1,1,0
3290,0,0.0,0,0,1,1
3291,0,0.2702821481937242,0,1,1,0
3292,0,0.5405642963874484,0,0,1,1
3293,0,0.5405642963874484,0,0,0,0
3294,1,0.8108464445811726,0,0,0,1
3295,0,0.0,0,1,1,1
3296,0,0.0,0,0,1,1
3297,0,0.5405642963874484,0,0,0,0
3298,1,0.8108464445811726,0,0,1,0
3299,1,2.1622571855497936,0,0,1,1
3300,0,0.5405642963874484,0,0,0,1
3301,1,0.0,1,0,1,0
3302,1,0.0,0,1,1,0
3303,1,0.0,0,0,1,0
3304,1,0.0,0,0,0,1
3305,1,1.6216928891623452,0,0,1,0
3306,1,0.0,0,0,0,0
3307,1,0.2702821481937242,0,0,1,1
3308,1,3.7839500747121386,1,0,1,0
3309,1,2.4325393337435175,0,0,1,0
3310,1,1.351410740968621,1,0,1,1
3311,1,0.5405642963874484,0,1,1,0
3312,0,1.6216928891623452,1,0,0,0
3313,0,0.2702821481937242,0,0,0,1
3314,1,0.5405642963874484,0,0,0,0
3315,1,1.351410740968621,0,0,0,0
3316,1,0.5405642963874484,0,0,1,0
3317,0,0.0,0,0,1,1
3318,1,0.0,0,1,1,1
3319,1,0.8108464445811726,0,0,0,0
3320,1,4.0542322229058625,1,0,1,0
3321,1,1.351410740968621,0,0,1,0
3322,1,0.0,0,0,1,1
3323,1,0.2702821481937242,0,0,1,0
3324,1,0.8108464445811726,0,1,1,0
3325,1,1.8919750373560693,0,0,1,0
3326,1,0.5405642963874484,0,0,1,1
3327,1,3.5136679265184143,0,0,1,0
3328,1,1.8919750373560693,0,0,1,0
3329,1,0.0,0,1,1,1
3330,0,0.5405642963874484,1,0,1,0
3331,1,0.0,0,0,1,0
3332,1,1.8919750373560693,0,0,0,0
3333,0,0.0,0,0,1,1
3334,0,0.2702821481937242,0,1,1,0
3335,1,0.2702821481937242,0,1,1,0
3336,0,0.0,0,0,1,1
3337,1,0.2702821481937242,0,0,1,0
3338,1,0.5405642963874484,0,1,1,0
3339,1,1.6216928891623452,0,0,1,0
3340,1,0.2702821481937242,0,1,1,1
3341,0,0.0,0,1,0,1
3342,0,0.2702821481937242,1,0,1,0
3343,0,0.8108464445811726,1,0,0,0
3344,0,0.2702821481937242,0,0,0,0
3345,1,2.702821481937242,0,0,1,0
3346,0,0.0,1,0,1,0
3347,1,0.0,1,0,1,1
3348,0,0.8108464445811726,1,0,1,0
3349,0,0.0,0,0,1,1
3350,1,0.8108464445811726,0,0,0,0
3351,1,0.0,0,1,1,0
3352,1,0.2702821481937242,0,0,1,0
3353,0,0.8108464445811726,0,0,1,0
3354,0,0.0,1,0,0,1
3355,1,1.8919750373560693,0,0,1,0
3356,0,0.0,1,0,0,0
3357,1,0.2702821481937242,0,0,1,0
3358,1,0.0,1,0,1,1
3359,0,0.0,0,1,1,0
3360,0,3.2433857783246904,1,0,0,0
3361,1,0.5405642963874484,0,0,1,0
3362,1,1.6216928891623452,1,0,1,0
3363,1,1.8919750373560693,1,0,1,0
3364,1,1.0811285927748968,0,0,1,0
3365,0,0.0,0,0,1,1
3366,0,0.2702821481937242,0,1,1,0
3367,1,0.8108464445811726,0,0,1,0
3368,0,1.8919750373560693,1,0,0,0
3369,1,0.2702821481937242,1,0,1,0
3370,0,1.0811285927748968,0,0,1,1
3371,1,0.8108464445811726,0,1,1,0
3372,0,0.8108464445811726,0,0,1,1
3373,1,0.8108464445811726,0,1,1,1
3374,1,0.2702821481937242,0,0,0,1
3375,1,3.7839500747121386,0,0,1,0
3376,0,0.2702821481937242,0,1,1,0
3377,0,0.8108464445811726,0,0,1,0
3378,1,0.0,0,1,0,0
3379,0,0.2702821481937242,1,0,1,0
3380,0,0.2702821481937242,1,0,1,0
3381,1,0.0,0,1,1,0
3382,0,0.5405642963874484,1,0,1,1
3383,1,7.027335853036829,1,0,1,0
3384,1,2.973103630130966,0,0,1,0
3385,1,2.973103630130966,0,0,1,0
3386,1,0.8108464445811726,0,0,1,1
3387,1,1.0811285927748968,0,0,1,0
3388,0,0.0,0,0,0,1
3389,0,0.5405642963874484,0,1,1,0
3390,0,0.0,0,0,0,1
3391,0,0.8108464445811726,1,0,0,1
3392,0,0.5405642963874484,0,0,0,1
3393,0,2.1622571855497936,0,0,1,1
3394,0,0.5405642963874484,1,0,0,0
3395,1,0.8108464445811726,0,0,0,0
3396,0,1.8919750373560693,0,0,0,0
3397,0,0.0,1,0,1,1
3398,1,4.594796519293311,0,0,1,0
3399,1,0.2702821481937242,0,0,1,0
3400,0,0.2702821481937242,0,1,1,0
3401,0,0.5405642963874484,1,0,0,1
3402,0,0.2702821481937242,0,1,1,0
3403,0,0.5405642963874484,0,0,0,0
3404,0,2.702821481937242,0,0,1,0
3405,1,1.351410740968621,0,1,1,0
3406,1,4.865078667487035,0,0,1,1
3407,0,0.2702821481937242,1,0,1,0
3408,1,1.351410740968621,0,0,0,0
3409,0,5.946207260261932,0,0,0,1
3410,1,0.5405642963874484,0,1,1,0
3411,1,1.351410740968621,1,0,1,0
3412,1,0.0,0,1,1,1
3413,1,0.0,0,1,1,1
3414,1,0.2702821481937242,0,0,0,0
3415,0,5.405642963874484,0,0,0,0
3416,0,0.2702821481937242,0,0,1,0
3417,0,1.0811285927748968,0,0,0,1
3418,1,0.2702821481937242,0,0,0,0
3419,1,1.0811285927748968,0,0,1,1
3420,0,0.2702821481937242,0,0,0,0
3421,1,0.0,1,0,1,0
3422,0,0.2702821481937242,0,0,1,0
3423,0,2.1622571855497936,0,1,1,0
3424,0,0.0,0,1,1,0
3425,1,0.0,0,1,1,0
3426,1,2.702821481937242,0,0,1,0
3427,0,1.8919750373560693,0,0,1,0
3428,1,0.0,1,0,1,1
3429,1,0.0,0,1,1,0
3430,1,0.0,0,1,1,0
3431,1,1.8919750373560693,0,0,1,0
3432,1,2.4325393337435175,0,1,1,1
3433,1,0.2702821481937242,0,0,1,1
3434,1,0.2702821481937242,1,0,1,0
3435,0,0.8108464445811726,0,0,1,1
3436,1,2.702821481937242,0,0,1,0
3437,0,0.2702821481937242,1,0,1,0
3438,0,0.0,1,0,0,1
3439,1,0.5405642963874484,0,0,1,0
3440,1,5.405642963874484,1,0,1,0
3441,1,2.1622571855497936,1,0,1,1
3442,1,4.594796519293311,1,0,1,0
3443,1,1.8919750373560693,0,0,1,0
3444,1,0.2702821481937242,0,1,1,1
3445,1,0.2702821481937242,0,0,1,1
3446,1,0.0,0,0,1,1
3447,0,0.0,0,0,1,0
